#TEXT/SIMPLE
# elo ehi spectrum
5.920000000000 5.930000000000 1.4048447689551e-06
5.930000000000 5.940000000000 1.4084399240348e-06
5.940000000000 5.950000000000 1.4143547766058e-06
5.950000000000 5.960000000000 1.4241405319589e-06
5.960000000000 5.970000000000 1.4400593730254e-06
5.970000000000 5.980000000000 1.4651868199621e-06
5.980000000000 5.990000000000 1.5033844838451e-06
5.990000000000 6.0 1.5570082343593e-06
6.0 6.010000000000 1.6324878326778e-06
6.010000000000 6.020000000000 1.7353575543808e-06
6.020000000000 6.030000000000 1.8650764036332e-06
6.030000000000 6.040000000000 2.0199921623458e-06
6.040000000000 6.050000000000 2.1943887514178e-06
6.050000000000 6.060000000000 2.3781746938970e-06
6.060000000000 6.070000000000 2.5574465008317e-06
6.070000000000 6.080000000000 2.7160223839548e-06
6.080000000000 6.090000000000 2.8377749822311e-06
6.090000000000 6.100000000000 2.9093188806988e-06
6.100000000000 6.110000000000 2.9224420348065e-06
6.110000000000 6.120000000000 2.8756706283498e-06
6.120000000000 6.130000000000 2.7745545333328e-06
6.130000000000 6.140000000000 2.6305992169493e-06
6.140000000000 6.150000000000 2.4591249339059e-06
6.150000000000 6.160000000000 2.2766067586063e-06
6.160000000000 6.170000000000 2.0981282224568e-06
6.170000000000 6.180000000000 1.9354814013575e-06
6.180000000000 6.190000000000 1.7961978992585e-06
6.190000000000 6.200000000000 1.6835259286505e-06
6.200000000000 6.210000000000 1.5971322384606e-06
6.210000000000 6.220000000000 1.5341995255605e-06
6.220000000000 6.230000000000 1.4905896868370e-06
6.230000000000 6.240000000000 1.4618276743101e-06
6.240000000000 6.250000000000 1.4437856529962e-06
6.250000000000 6.260000000000 1.4330490922039e-06
6.260000000000 6.270000000000 1.4270268890293e-06
6.270000000000 6.280000000000 1.4238914563943e-06
6.280000000000 6.290000000000 1.4224361039510e-06
6.290000000000 6.300000000000 1.4219101303514e-06
6.300000000000 6.310000000000 1.4218721795810e-06
6.310000000000 6.320000000000 1.4220767083544e-06
6.320000000000 6.330000000000 1.4223936137789e-06
6.330000000000 6.340000000000 1.4227577338444e-06
6.340000000000 6.350000000000 1.4231376412557e-06
6.350000000000 6.360000000000 1.4235191542119e-06
6.360000000000 6.370000000000 1.4238960570917e-06
6.370000000000 6.380000000000 1.4242658907073e-06
6.380000000000 6.390000000000 1.4246276044379e-06
6.390000000000 6.400000000000 1.4249809036608e-06
6.400000000000 6.410000000000 1.4253257922777e-06
6.410000000000 6.420000000000 1.4256622893086e-06
6.420000000000 6.430000000000 1.4259903055922e-06
6.430000000000 6.440000000000 1.4263099757995e-06
6.440000000000 6.450000000000 1.4266214356845e-06
6.450000000000 6.460000000000 1.4269247080981e-06
6.460000000000 6.470000000000 1.4272197035672e-06
6.470000000000 6.480000000000 1.4275067780915e-06
6.480000000000 6.490000000000 1.4277857328301e-06
6.490000000000 6.500000000000 1.4280568090550e-06
6.500000000000 6.510000000000 1.4283199183043e-06
6.510000000000 6.520000000000 1.4285751957222e-06
6.520000000000 6.530000000000 1.4288227694263e-06
6.530000000000 6.540000000000 1.4290626620570e-06
6.540000000000 6.550000000000 1.4292947832441e-06
6.550000000000 6.560000000000 1.4295195940659e-06
6.560000000000 6.570000000000 1.4297365669145e-06
6.570000000000 6.580000000000 1.4299463792436e-06
6.580000000000 6.590000000000 1.4301486116914e-06
6.590000000000 6.600000000000 1.4303435045819e-06
6.600000000000 6.610000000000 1.4305312972629e-06
6.610000000000 6.620000000000 1.4307117861216e-06
6.620000000000 6.630000000000 1.4308851042207e-06
6.630000000000 6.640000000000 1.4310511603824e-06
6.640000000000 6.650000000000 1.4312105154402e-06
6.650000000000 6.660000000000 1.4313626476544e-06
6.660000000000 6.670000000000 1.4315077898840e-06
6.670000000000 6.680000000000 1.4316462870018e-06
6.680000000000 6.690000000000 1.4317778318688e-06
6.690000000000 6.700000000000 1.4319026589259e-06
6.700000000000 6.710000000000 1.4320206777692e-06
6.710000000000 6.720000000000 1.4321322298123e-06
6.720000000000 6.730000000000 1.4322370085447e-06
6.730000000000 6.740000000000 1.4323353545950e-06
6.740000000000 6.750000000000 1.4324271770377e-06
6.750000000000 6.760000000000 1.4325126001955e-06
6.760000000000 6.770000000000 1.4325916405508e-06
6.770000000000 6.780000000000 1.4326642072682e-06
6.780000000000 6.790000000000 1.4327306384194e-06
6.790000000000 6.800000000000 1.4327908441007e-06
6.800000000000 6.810000000000 1.4328448372159e-06
6.810000000000 6.820000000000 1.4328927433869e-06
6.820000000000 6.830000000000 1.4329345750889e-06
6.830000000000 6.840000000000 1.4329703506511e-06
6.840000000000 6.850000000000 1.4330001904239e-06
6.850000000000 6.860000000000 1.4330241093405e-06
6.860000000000 6.870000000000 1.4330421222709e-06
6.870000000000 6.880000000000 1.4330542454737e-06
6.880000000000 6.890000000000 1.4330607044712e-06
6.890000000000 6.900000000000 1.4330614073123e-06
6.900000000000 6.910000000000 1.4330564742345e-06
6.910000000000 6.920000000000 1.4330458133648e-06
6.920000000000 6.930000000000 1.4330295460541e-06
6.930000000000 6.940000000000 1.4330077903110e-06
6.940000000000 6.950000000000 1.4329805596103e-06
6.950000000000 6.960000000000 1.4329478673687e-06
6.960000000000 6.970000000000 1.4329099390175e-06
6.970000000000 6.980000000000 1.4328664701582e-06
6.980000000000 6.990000000000 1.4328176860032e-06
6.990000000000 7.0 1.4327635980298e-06
